name,source
FBtr0074768.1,protein_coding
FBtr0074769.1,protein_coding
FBtr0074771.1,protein_coding
FBtr0074772.1,protein_coding
FBtr0074773.1,protein_coding
FBtr0074774.1,protein_coding
FBtr0074775.1,protein_coding
FBtr0074776.1,protein_coding
FBtr0074777.1,protein_coding
FBtr0074779.1,protein_coding
FBtr0074780.1,protein_coding
FBtr0074783.1,protein_coding
FBtr0074784.1,protein_coding
FBtr0074785.1,protein_coding
FBtr0074786.1,protein_coding
FBtr0074787.1,protein_coding
FBtr0074788.1,protein_coding
FBtr0074789.1,protein_coding
FBtr0074790.1,protein_coding
FBtr0074793.1,protein_coding
FBtr0074794.1,protein_coding
FBtr0074795.1,protein_coding
FBtr0074796.1,protein_coding
FBtr0074797.1,protein_coding
FBtr0074798.1,protein_coding
FBtr0074799.1,protein_coding
FBtr0074800.1,protein_coding
FBtr0074801.1,protein_coding
FBtr0074802.1,protein_coding
FBtr0074804.1,protein_coding
FBtr0074805.1,protein_coding
FBtr0074806.1,protein_coding
FBtr0074807.1,protein_coding
FBtr0074808.1,protein_coding
FBtr0074809.1,protein_coding
FBtr0074810.1,protein_coding
FBtr0074811.1,protein_coding
FBtr0074812.1,protein_coding
FBtr0074813.1,protein_coding
FBtr0074814.1,protein_coding
FBtr0074815.1,protein_coding
FBtr0074816.1,protein_coding
FBtr0074817.1,protein_coding
FBtr0074818.1,protein_coding
FBtr0074819.1,protein_coding
FBtr0074820.1,protein_coding
FBtr0074821.1,protein_coding
FBtr0074823.1,protein_coding
FBtr0074825.1,protein_coding
FBtr0074826.1,protein_coding
FBtr0074827.1,protein_coding
FBtr0074828.1,protein_coding
FBtr0074829.1,protein_coding
FBtr0074830.1,protein_coding
FBtr0074836.1,protein_coding
FBtr0074837.1,protein_coding
FBtr0074838.1,protein_coding
FBtr0074839.1,protein_coding
FBtr0074840.1,protein_coding
FBtr0074841.1,protein_coding
FBtr0074842.1,protein_coding
FBtr0074843.1,protein_coding
FBtr0074845.1,protein_coding
FBtr0074846.1,protein_coding
FBtr0074847.1,protein_coding
FBtr0074848.1,protein_coding
FBtr0074849.1,protein_coding
FBtr0074850.1,protein_coding
FBtr0074851.1,protein_coding
FBtr0074853.1,protein_coding
FBtr0074854.1,protein_coding
FBtr0074855.1,protein_coding
FBtr0074856.1,protein_coding
FBtr0074858.1,protein_coding
FBtr0074859.1,protein_coding
FBtr0074860.1,protein_coding
FBtr0074864.1,protein_coding
FBtr0074865.1,protein_coding
FBtr0074866.1,protein_coding
FBtr0074867.1,protein_coding
FBtr0074868.1,protein_coding
FBtr0074869.1,protein_coding
FBtr0074870.1,protein_coding
FBtr0074871.1,protein_coding
FBtr0074872.1,protein_coding
FBtr0074873.1,protein_coding
FBtr0074874.1,protein_coding
FBtr0074875.1,protein_coding
FBtr0074879.1,protein_coding
FBtr0074880.1,protein_coding
FBtr0074881.1,protein_coding
FBtr0074882.1,protein_coding
FBtr0074884.1,protein_coding
FBtr0074885.1,protein_coding
FBtr0074886.1,protein_coding
FBtr0074887.1,protein_coding
FBtr0074888.1,protein_coding
FBtr0074889.1,protein_coding
FBtr0074891.1,protein_coding
FBtr0074892.1,protein_coding
FBtr0074893.1,protein_coding
FBtr0074894.1,protein_coding
FBtr0074895.1,protein_coding
FBtr0074896.1,protein_coding
FBtr0074897.1,protein_coding
FBtr0074899.1,protein_coding
FBtr0074900.1,protein_coding
FBtr0074901.1,protein_coding
FBtr0074902.1,protein_coding
FBtr0074903.1,protein_coding
FBtr0074904.1,protein_coding
FBtr0074907.1,protein_coding
FBtr0074908.1,protein_coding
FBtr0074909.1,protein_coding
FBtr0074910.1,protein_coding
FBtr0074911.1,protein_coding
FBtr0074912.1,protein_coding
FBtr0074913.1,protein_coding
FBtr0074914.1,protein_coding
FBtr0074915.1,protein_coding
FBtr0074916.1,protein_coding
FBtr0074917.1,protein_coding
FBtr0074918.1,protein_coding
FBtr0074919.1,protein_coding
FBtr0074920.1,protein_coding
FBtr0074921.1,protein_coding
FBtr0074922.1,protein_coding
FBtr0074924.1,protein_coding
FBtr0074925.1,protein_coding
FBtr0074927.1,protein_coding
FBtr0074928.1,protein_coding
FBtr0074930.1,protein_coding
FBtr0074932.1,protein_coding
FBtr0074933.1,protein_coding
FBtr0074936.1,protein_coding
FBtr0074937.1,protein_coding
FBtr0074938.1,protein_coding
FBtr0074940.1,protein_coding
FBtr0074941.1,protein_coding
FBtr0074942.1,protein_coding
FBtr0074944.1,protein_coding
FBtr0074945.1,protein_coding
FBtr0074946.1,protein_coding
FBtr0074947.1,protein_coding
FBtr0074948.1,protein_coding
FBtr0074949.1,protein_coding
FBtr0074950.1,protein_coding
FBtr0074952.1,protein_coding
FBtr0074953.1,protein_coding
FBtr0074960.1,protein_coding
FBtr0074961.1,protein_coding
FBtr0074962.1,protein_coding
FBtr0074963.1,protein_coding
FBtr0074964.1,protein_coding
FBtr0074965.1,protein_coding
FBtr0074966.1,protein_coding
FBtr0074967.1,protein_coding
FBtr0074969.1,protein_coding
FBtr0074971.1,protein_coding
FBtr0074972.1,protein_coding
FBtr0074973.1,protein_coding
FBtr0074974.1,protein_coding
FBtr0074976.1,protein_coding
FBtr0074977.1,protein_coding
FBtr0074978.1,protein_coding
FBtr0074979.1,protein_coding
FBtr0074982.1,protein_coding
FBtr0074984.1,protein_coding
FBtr0074986.1,protein_coding
FBtr0074987.1,protein_coding
FBtr0074988.1,protein_coding
FBtr0074989.1,protein_coding
FBtr0074990.1,protein_coding
FBtr0074991.1,protein_coding
FBtr0074992.1,protein_coding
FBtr0074998.1,protein_coding
FBtr0075000.1,pseudogene
FBtr0075003.1,protein_coding
FBtr0075004.1,protein_coding
FBtr0075005.1,protein_coding
FBtr0075007.1,protein_coding
FBtr0075008.1,protein_coding
FBtr0075009.1,protein_coding
FBtr0075010.1,protein_coding
FBtr0075011.1,protein_coding
FBtr0075012.1,protein_coding
FBtr0075013.1,protein_coding
FBtr0075014.1,protein_coding
FBtr0075015.1,protein_coding
FBtr0075017.1,protein_coding
FBtr0075018.1,protein_coding
FBtr0075019.1,protein_coding
FBtr0075020.1,protein_coding
FBtr0075021.1,protein_coding
FBtr0075022.1,protein_coding
FBtr0075023.1,protein_coding
FBtr0075024.1,protein_coding
FBtr0075025.1,protein_coding
FBtr0075026.1,protein_coding
FBtr0075027.1,protein_coding
FBtr0075028.1,protein_coding
FBtr0075029.1,protein_coding
FBtr0075032.1,protein_coding
FBtr0075033.1,protein_coding
FBtr0075034.1,protein_coding
FBtr0075035.1,protein_coding
FBtr0075036.1,protein_coding
FBtr0075037.1,protein_coding
FBtr0075038.1,protein_coding
FBtr0075039.1,protein_coding
FBtr0075040.1,protein_coding
FBtr0075041.1,protein_coding
FBtr0075042.1,protein_coding
FBtr0075043.1,protein_coding
FBtr0075044.1,protein_coding
FBtr0075045.1,protein_coding
FBtr0075046.1,protein_coding
FBtr0075048.1,protein_coding
FBtr0075049.1,protein_coding
FBtr0075050.1,protein_coding
FBtr0075051.1,protein_coding
FBtr0075053.1,protein_coding
FBtr0075054.1,protein_coding
FBtr0075055.1,protein_coding
FBtr0075056.1,protein_coding
FBtr0075057.1,protein_coding
FBtr0075058.1,protein_coding
FBtr0075062.1,protein_coding
FBtr0075063.1,protein_coding
FBtr0075064.1,protein_coding
FBtr0075065.1,protein_coding
FBtr0075066.1,protein_coding
FBtr0075067.1,protein_coding
FBtr0075068.1,protein_coding
FBtr0075069.1,protein_coding
FBtr0075071.1,protein_coding
FBtr0075074.1,protein_coding
FBtr0075075.1,protein_coding
FBtr0075076.1,protein_coding
FBtr0075077.1,protein_coding
FBtr0075078.1,protein_coding
FBtr0075080.1,protein_coding
FBtr0075081.1,protein_coding
FBtr0075082.1,protein_coding
FBtr0075083.1,protein_coding
FBtr0075084.1,protein_coding
FBtr0075086.1,protein_coding
FBtr0075087.1,protein_coding
FBtr0075088.1,protein_coding
FBtr0075089.1,protein_coding
FBtr0075090.1,protein_coding
FBtr0075091.1,protein_coding
FBtr0075092.1,protein_coding
FBtr0075094.1,protein_coding
FBtr0075095.1,protein_coding
FBtr0075096.1,protein_coding
FBtr0075098.1,protein_coding
FBtr0075099.1,protein_coding
FBtr0075101.1,protein_coding
FBtr0075107.1,tRNA
FBtr0075108.1,protein_coding
FBtr0075112.1,protein_coding
FBtr0075115.1,protein_coding
FBtr0075116.1,protein_coding
FBtr0075117.1,protein_coding
FBtr0075119.1,protein_coding
FBtr0075120.1,protein_coding
FBtr0075121.1,protein_coding
FBtr0075122.1,protein_coding
FBtr0075123.1,protein_coding
FBtr0075124.1,protein_coding
FBtr0075125.1,protein_coding
FBtr0075126.1,protein_coding
FBtr0075127.1,protein_coding
FBtr0075129.1,protein_coding
FBtr0075130.1,protein_coding
FBtr0075132.1,protein_coding
FBtr0075133.1,protein_coding
FBtr0075134.1,protein_coding
FBtr0075135.1,protein_coding
FBtr0075136.1,protein_coding
FBtr0075137.1,protein_coding
FBtr0075139.1,protein_coding
FBtr0075140.1,protein_coding
FBtr0075141.1,protein_coding
FBtr0075142.1,protein_coding
FBtr0075143.1,protein_coding
FBtr0075144.1,protein_coding
FBtr0075147.1,protein_coding
FBtr0075148.1,protein_coding
FBtr0075149.1,protein_coding
FBtr0075150.1,protein_coding
FBtr0075151.1,protein_coding
FBtr0075152.1,protein_coding
FBtr0075153.1,protein_coding
FBtr0075154.1,protein_coding
FBtr0075155.1,protein_coding
FBtr0075157.1,protein_coding
FBtr0075159.1,protein_coding
FBtr0075160.1,protein_coding
FBtr0075161.1,protein_coding
FBtr0075162.1,protein_coding
FBtr0075163.1,protein_coding
FBtr0075164.1,protein_coding
FBtr0075167.1,protein_coding
FBtr0075169.1,protein_coding
FBtr0075170.1,protein_coding
FBtr0075171.1,protein_coding
FBtr0075173.1,protein_coding
FBtr0075174.1,protein_coding
FBtr0075175.1,protein_coding
FBtr0075181.1,protein_coding
FBtr0075182.1,protein_coding
FBtr0075184.1,protein_coding
FBtr0075186.1,protein_coding
FBtr0075187.1,protein_coding
FBtr0075188.1,protein_coding
FBtr0075190.1,protein_coding
FBtr0075191.1,protein_coding
FBtr0075192.1,protein_coding
FBtr0075193.1,protein_coding
FBtr0075194.1,protein_coding
FBtr0075195.1,protein_coding
FBtr0075196.1,protein_coding
FBtr0075197.1,protein_coding
FBtr0075198.1,protein_coding
FBtr0075199.1,protein_coding
FBtr0075200.1,protein_coding
FBtr0075201.1,protein_coding
FBtr0075202.1,protein_coding
FBtr0075203.1,protein_coding
FBtr0075204.1,protein_coding
FBtr0075205.1,protein_coding
FBtr0075206.1,protein_coding
FBtr0075207.1,protein_coding
FBtr0075208.1,protein_coding
FBtr0075209.1,protein_coding
FBtr0075210.1,protein_coding
FBtr0075212.1,protein_coding
FBtr0075213.1,protein_coding
FBtr0075214.1,protein_coding
FBtr0075215.1,protein_coding
FBtr0075216.1,protein_coding
FBtr0075217.1,protein_coding
FBtr0075218.1,protein_coding
FBtr0075219.1,protein_coding
FBtr0075220.1,protein_coding
FBtr0075221.1,protein_coding
FBtr0075222.1,protein_coding
FBtr0075223.1,protein_coding
FBtr0075224.1,protein_coding
FBtr0075225.1,protein_coding
FBtr0075226.1,protein_coding
FBtr0075227.1,protein_coding
FBtr0075228.1,protein_coding
FBtr0075229.1,protein_coding
FBtr0075230.1,protein_coding
FBtr0075231.1,protein_coding
FBtr0075232.1,protein_coding
FBtr0075233.1,protein_coding
FBtr0075234.1,protein_coding
FBtr0075235.1,protein_coding
FBtr0075238.1,protein_coding
FBtr0075239.1,protein_coding
FBtr0075240.1,protein_coding
FBtr0075241.1,protein_coding
FBtr0075242.1,protein_coding
FBtr0075243.1,protein_coding
FBtr0075244.1,tRNA
FBtr0075245.1,protein_coding
FBtr0075246.1,protein_coding
FBtr0075247.1,protein_coding
FBtr0075248.1,protein_coding
FBtr0075249.1,protein_coding
FBtr0075250.1,protein_coding
FBtr0075251.1,protein_coding
FBtr0075252.1,protein_coding
FBtr0075258.1,protein_coding
FBtr0075261.1,protein_coding
FBtr0075263.1,protein_coding
FBtr0075264.1,protein_coding
FBtr0075266.1,protein_coding
FBtr0075267.1,protein_coding
FBtr0075268.1,protein_coding
FBtr0075269.1,protein_coding
FBtr0075274.1,protein_coding
FBtr0075275.1,protein_coding
FBtr0075278.1,protein_coding
FBtr0075279.1,protein_coding
FBtr0075282.1,protein_coding
FBtr0075283.1,protein_coding
FBtr0075284.1,protein_coding
FBtr0075285.1,protein_coding
FBtr0075286.1,protein_coding
FBtr0075290.1,protein_coding
FBtr0075291.1,protein_coding
FBtr0075293.1,protein_coding
FBtr0075294.1,protein_coding
FBtr0075295.1,protein_coding
FBtr0075297.1,protein_coding
FBtr0075300.1,protein_coding
FBtr0075301.1,protein_coding
FBtr0075302.1,protein_coding
FBtr0075303.1,protein_coding
FBtr0075304.1,protein_coding
FBtr0075305.1,protein_coding
FBtr0075306.1,protein_coding
FBtr0075307.1,protein_coding
FBtr0075308.1,protein_coding
FBtr0075309.1,protein_coding
FBtr0075310.1,protein_coding
FBtr0075311.1,protein_coding
FBtr0075312.1,protein_coding
FBtr0075313.1,protein_coding
FBtr0075314.1,protein_coding
FBtr0075315.1,snRNA
FBtr0075316.1,protein_coding
FBtr0075317.1,protein_coding
FBtr0075318.1,protein_coding
FBtr0075319.1,protein_coding
FBtr0075320.1,protein_coding
FBtr0075321.1,protein_coding
FBtr0075322.1,protein_coding
FBtr0075323.1,protein_coding
FBtr0075324.1,protein_coding
FBtr0075325.1,protein_coding
FBtr0075326.1,protein_coding
FBtr0075327.1,protein_coding
FBtr0075328.1,protein_coding
FBtr0075329.1,protein_coding
FBtr0075330.1,protein_coding
FBtr0075331.1,protein_coding
FBtr0075332.1,protein_coding
FBtr0075333.1,protein_coding
FBtr0075336.1,protein_coding
FBtr0075337.1,protein_coding
FBtr0075338.1,protein_coding
FBtr0075339.1,protein_coding
FBtr0075341.1,protein_coding
FBtr0075344.1,protein_coding
FBtr0075345.1,protein_coding
FBtr0075346.1,protein_coding
FBtr0075347.1,protein_coding
FBtr0075348.1,protein_coding
FBtr0075350.1,protein_coding
FBtr0075351.1,protein_coding
FBtr0075352.1,protein_coding
FBtr0075353.1,protein_coding
FBtr0075354.1,protein_coding
FBtr0075355.1,protein_coding
FBtr0075356.1,protein_coding
FBtr0075357.1,protein_coding
FBtr0075358.1,protein_coding
FBtr0075359.1,protein_coding
FBtr0075360.1,protein_coding
FBtr0075361.1,protein_coding
FBtr0075363.1,protein_coding
FBtr0075364.1,protein_coding
FBtr0075365.1,protein_coding
FBtr0075366.1,protein_coding
FBtr0075369.1,protein_coding
FBtr0075370.1,protein_coding
FBtr0075371.1,protein_coding
FBtr0075372.1,protein_coding
FBtr0075375.1,protein_coding
FBtr0075376.1,protein_coding
FBtr0075377.1,protein_coding
FBtr0075378.1,protein_coding
FBtr0075379.1,protein_coding
FBtr0075380.1,tRNA
FBtr0075381.1,protein_coding
FBtr0075382.1,protein_coding
FBtr0075383.1,protein_coding
FBtr0075384.1,protein_coding
FBtr0075386.1,protein_coding
FBtr0075387.1,protein_coding
FBtr0075388.1,protein_coding
FBtr0075389.1,protein_coding
FBtr0075390.1,protein_coding
FBtr0075391.1,protein_coding
FBtr0075392.1,protein_coding
FBtr0075393.1,protein_coding
FBtr0075394.1,protein_coding
FBtr0075395.1,protein_coding
FBtr0075398.1,protein_coding
FBtr0075399.1,protein_coding
FBtr0075400.1,protein_coding
FBtr0075408.1,protein_coding
FBtr0075409.1,protein_coding
FBtr0075410.1,protein_coding
FBtr0075411.1,protein_coding
FBtr0075412.1,protein_coding
FBtr0075413.1,protein_coding
FBtr0075417.1,protein_coding
FBtr0075418.1,protein_coding
FBtr0075419.1,protein_coding
FBtr0075420.1,protein_coding
FBtr0075421.1,protein_coding
FBtr0075422.1,protein_coding
FBtr0075423.1,protein_coding
FBtr0075424.1,protein_coding
FBtr0075426.1,protein_coding
FBtr0075427.1,protein_coding
FBtr0075428.1,protein_coding
FBtr0075429.1,protein_coding
FBtr0075430.1,protein_coding
FBtr0075431.1,protein_coding
FBtr0075432.1,protein_coding
FBtr0075433.1,protein_coding
FBtr0075434.1,protein_coding
FBtr0075435.1,protein_coding
FBtr0075437.1,protein_coding
FBtr0075441.1,protein_coding
FBtr0075444.1,protein_coding
FBtr0075446.1,protein_coding
FBtr0075448.1,protein_coding
FBtr0075449.1,protein_coding
FBtr0075450.1,protein_coding
FBtr0075451.1,protein_coding
FBtr0075452.1,protein_coding
FBtr0075453.1,protein_coding
FBtr0075456.1,tRNA
FBtr0075457.1,protein_coding
FBtr0075459.1,protein_coding
FBtr0075460.1,protein_coding
FBtr0075463.1,protein_coding
FBtr0075464.1,protein_coding
FBtr0075465.1,protein_coding
FBtr0075468.1,protein_coding
FBtr0075469.1,protein_coding
FBtr0075470.1,protein_coding
FBtr0075471.1,protein_coding
FBtr0075475.1,protein_coding
FBtr0075477.1,protein_coding
FBtr0075478.1,protein_coding
FBtr0075480.1,protein_coding
FBtr0075481.1,protein_coding
FBtr0075482.1,protein_coding
FBtr0075483.1,protein_coding
FBtr0075484.1,protein_coding
FBtr0075485.1,protein_coding
FBtr0075490.1,protein_coding
FBtr0075491.1,protein_coding
FBtr0075492.1,protein_coding
FBtr0075493.1,protein_coding
FBtr0075494.1,protein_coding
FBtr0075495.1,protein_coding
FBtr0075496.1,protein_coding
FBtr0075497.1,protein_coding
FBtr0075498.1,protein_coding
FBtr0075499.1,protein_coding
FBtr0075500.1,protein_coding
FBtr0075501.1,protein_coding
FBtr0075502.1,protein_coding
FBtr0075503.1,protein_coding
FBtr0075504.1,protein_coding
FBtr0075505.1,protein_coding
FBtr0075506.1,protein_coding
FBtr0075509.1,protein_coding
FBtr0075510.1,protein_coding
FBtr0075511.1,protein_coding
FBtr0075512.1,protein_coding
FBtr0075513.1,protein_coding
FBtr0075514.1,protein_coding
FBtr0075515.1,protein_coding
FBtr0075516.1,protein_coding
FBtr0075517.1,protein_coding
FBtr0075518.1,protein_coding
FBtr0075519.1,protein_coding
FBtr0075520.1,protein_coding
FBtr0075521.1,protein_coding
FBtr0075522.1,protein_coding
FBtr0075523.1,protein_coding
FBtr0075524.1,protein_coding
FBtr0075525.1,protein_coding
FBtr0075526.1,protein_coding
FBtr0075527.1,protein_coding
FBtr0075528.1,protein_coding
FBtr0075529.1,protein_coding
FBtr0075535.1,protein_coding
FBtr0075536.1,protein_coding
FBtr0075537.1,protein_coding
FBtr0075538.1,protein_coding
FBtr0075539.1,protein_coding
FBtr0075541.1,protein_coding
FBtr0075542.1,protein_coding
FBtr0075543.1,protein_coding
FBtr0075544.1,protein_coding
FBtr0075546.1,protein_coding
FBtr0075547.1,protein_coding
FBtr0075548.1,protein_coding
FBtr0075549.1,protein_coding
FBtr0075552.1,protein_coding
FBtr0075553.1,protein_coding
FBtr0075554.1,protein_coding
FBtr0075556.1,protein_coding
FBtr0075557.1,protein_coding
FBtr0075558.1,protein_coding
FBtr0075559.1,protein_coding
FBtr0075560.1,protein_coding
FBtr0075561.1,protein_coding
FBtr0075562.1,protein_coding
FBtr0075563.1,protein_coding
FBtr0075564.1,protein_coding
FBtr0075565.1,protein_coding
FBtr0075566.1,protein_coding
FBtr0075567.1,protein_coding
FBtr0075568.1,protein_coding
FBtr0075569.1,protein_coding
FBtr0075570.1,protein_coding
FBtr0075571.1,protein_coding
FBtr0075572.1,protein_coding
FBtr0075573.1,protein_coding
FBtr0075574.1,protein_coding
FBtr0075575.1,protein_coding
FBtr0075577.1,protein_coding
FBtr0075578.1,protein_coding
FBtr0075579.1,protein_coding
FBtr0075580.1,protein_coding
FBtr0075581.1,protein_coding
FBtr0075582.1,protein_coding
FBtr0075584.1,protein_coding
FBtr0075585.1,protein_coding
FBtr0075586.1,protein_coding
FBtr0075587.1,protein_coding
FBtr0075590.1,protein_coding
FBtr0075591.1,protein_coding
FBtr0075592.1,protein_coding
FBtr0075595.1,protein_coding
FBtr0075596.1,protein_coding
FBtr0075599.1,protein_coding
FBtr0075600.1,protein_coding
FBtr0075602.1,protein_coding
FBtr0075603.1,protein_coding
FBtr0075604.1,protein_coding
FBtr0075605.1,protein_coding
FBtr0075606.1,protein_coding
FBtr0075607.1,protein_coding
FBtr0075614.1,protein_coding
FBtr0075615.1,protein_coding
FBtr0075616.1,protein_coding
FBtr0075617.1,protein_coding
FBtr0075618.1,protein_coding
FBtr0075620.1,protein_coding
FBtr0075621.1,protein_coding
FBtr0075624.1,protein_coding
FBtr0075626.1,protein_coding
FBtr0075627.1,protein_coding
FBtr0075629.1,protein_coding
FBtr0075630.1,protein_coding
FBtr0075631.1,protein_coding
FBtr0075632.1,protein_coding
FBtr0075633.1,protein_coding
FBtr0075637.1,protein_coding
FBtr0075638.1,protein_coding
FBtr0075639.1,protein_coding
FBtr0075640.1,protein_coding
FBtr0075641.1,protein_coding
FBtr0075642.1,protein_coding
FBtr0075643.1,protein_coding
FBtr0075644.1,protein_coding
FBtr0075645.1,protein_coding
FBtr0075646.1,protein_coding
FBtr0075647.1,protein_coding
FBtr0075648.1,protein_coding
FBtr0075651.1,protein_coding
FBtr0075652.1,protein_coding
FBtr0075653.1,protein_coding
FBtr0075654.1,protein_coding
FBtr0075655.1,protein_coding
FBtr0075656.1,protein_coding
FBtr0075657.1,protein_coding
FBtr0075659.1,protein_coding
FBtr0075663.1,protein_coding
FBtr0075664.1,protein_coding
FBtr0075665.1,protein_coding
FBtr0075666.1,protein_coding
FBtr0075669.1,protein_coding
FBtr0075671.1,protein_coding
FBtr0075672.1,protein_coding
FBtr0075673.1,protein_coding
FBtr0075674.1,protein_coding
FBtr0075676.1,protein_coding
FBtr0075677.1,protein_coding
FBtr0075678.1,protein_coding
FBtr0075679.1,protein_coding
